Company_Name,Sector,Indicator_ID,Value,Unit,Source_URL,Data_Year,Confidence,Data_Tier,Extraction_Method,Dimension
CITY UNION BANK LIMITED,Unknown,5.2_battery_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
CITY UNION BANK LIMITED,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
CITY UNION BANK LIMITED,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
CITY UNION BANK LIMITED,Unknown,5.3_waste_intensity,1e-10,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,1.1_scope1_emissions,126116.54,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,1.2_scope2_emissions,8081.33,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,1.3_scope3_emissions,770.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,1.4_total_energy_renewable,83473.94,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,1.4_total_energy_non_renewable,1398501.19,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,1.4_total_energy,1481975.13,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,1.4_energy_intensity,0.00016068,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Clean Science and Technology Limited,Unknown,2.1_water_withdrawal,422006.54,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Clean Science and Technology Limited,Unknown,2.2_water_discharged,0.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Clean Science and Technology Limited,Unknown,2.3_water_intensity,4.57552e-05,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Clean Science and Technology Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_total_waste_generated,11059.99,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_total_waste_recovered,8285.38,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_total_waste_disposed,2774.61,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_waste_recycled,29.2,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_plastic_waste,29.2,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_e_waste,0.91,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_battery_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Clean Science and Technology Limited,Unknown,5.3_waste_intensity,1.1992e-06,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,1.1_scope1_emissions,26676819.21,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,1.2_scope2_emissions,8319234.08,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,1.3_scope3_emissions,893653.7,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,1.4_total_energy_renewable,434621.71,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,1.4_total_energy_non_renewable,18657475.93,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,1.4_total_energy,19092097.64,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,1.4_energy_intensity,0.0001331676,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COAL INDIA LIMITED,Unknown,2.1_water_withdrawal,5892.2,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
COAL INDIA LIMITED,Unknown,2.2_water_discharged,2976.73,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
COAL INDIA LIMITED,Unknown,2.3_water_intensity,4.11e-08,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
COAL INDIA LIMITED,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_total_waste_generated,5430158705.62,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_total_waste_recovered,5430158105.32,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_total_waste_disposed,600.3,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_waste_recycled,5816307.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_waste_reused,5424337292.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_plastic_waste,60.96,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_e_waste,13.84,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_battery_waste,404.74,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_biomedical_waste,62.6,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COAL INDIA LIMITED,Unknown,5.3_waste_intensity,0.0378754245,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,1.1_scope1_emissions,2687.63,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Cochin Shipyard Limited,Unknown,1.2_scope2_emissions,28736.33,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Cochin Shipyard Limited,Unknown,1.4_total_energy_renewable,23078.04,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Cochin Shipyard Limited,Unknown,1.4_total_energy_non_renewable,157325.12,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Cochin Shipyard Limited,Unknown,1.4_total_energy,180403.16,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Cochin Shipyard Limited,Unknown,1.4_energy_intensity,3.9843e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Cochin Shipyard Limited,Unknown,2.1_water_withdrawal,573954.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Cochin Shipyard Limited,Unknown,2.2_water_discharged,16034.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Cochin Shipyard Limited,Unknown,2.3_water_intensity,1.2322e-05,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Cochin Shipyard Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_total_waste_generated,12621.181,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_total_waste_recovered,349.23,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_total_waste_disposed,16350.72,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_waste_recycled,15.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_waste_reused,334.23,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_plastic_waste,20.2,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_e_waste,15.7,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_battery_waste,28.09,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_biomedical_waste,0.045,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Cochin Shipyard Limited,Unknown,5.3_waste_intensity,2.787e-07,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,1.1_scope1_emissions,1265.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,1.2_scope2_emissions,6344.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,1.3_scope3_emissions,29836.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,1.4_total_energy_renewable,8508.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,1.4_total_energy_non_renewable,61579.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,1.4_total_energy,70087.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,1.4_energy_intensity,1.2613e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Coforge Limited,Unknown,2.1_water_withdrawal,141895.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Coforge Limited,Unknown,2.2_water_discharged,11172.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Coforge Limited,Unknown,2.3_water_intensity,2.3524e-06,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Coforge Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_total_waste_generated,56.467,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_total_waste_recovered,55.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_total_waste_disposed,0.767,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_waste_recycled,55.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_plastic_waste,2.7,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_e_waste,7.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_battery_waste,26.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_biomedical_waste,0.007,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Coforge Limited,Unknown,5.3_waste_intensity,1e-09,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,1.1_scope1_emissions,908.5,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,1.2_scope2_emissions,6089.28,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,1.3_scope3_emissions,11668.42,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,1.4_total_energy_renewable,60.98,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,1.4_total_energy_non_renewable,30707.55,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,1.4_total_energy,30768.53,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,1.4_energy_intensity,2.163e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Computer Age Management Services Limited,Unknown,2.1_water_withdrawal,86194.8,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Computer Age Management Services Limited,Unknown,2.2_water_discharged,76617.6,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Computer Age Management Services Limited,Unknown,2.3_water_intensity,6.733e-07,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Computer Age Management Services Limited,Unknown,5.2_total_waste_generated,80.24,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_total_waste_recovered,80.24,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_total_waste_disposed,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_waste_recycled,80.24,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_plastic_waste,0.67,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_e_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_battery_waste,9.3,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Computer Age Management Services Limited,Unknown,5.3_waste_intensity,5.6e-09,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,1.1_scope1_emissions,12.51,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Concord Biotech Limited,Unknown,1.2_scope2_emissions,0.02,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Concord Biotech Limited,Unknown,1.4_total_energy_renewable,0.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Concord Biotech Limited,Unknown,1.4_total_energy_non_renewable,977838.45,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Concord Biotech Limited,Unknown,1.4_total_energy,977838.45,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Concord Biotech Limited,Unknown,1.4_energy_intensity,8.14806e-05,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Concord Biotech Limited,Unknown,2.1_water_withdrawal,385410.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Concord Biotech Limited,Unknown,2.2_water_discharged,253167.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Concord Biotech Limited,Unknown,2.3_water_intensity,3.21152e-05,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Concord Biotech Limited,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_total_waste_generated,2877.57,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_total_waste_recovered,4661.505,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_total_waste_disposed,3242.567,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_waste_recycled,602.577,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_waste_reused,4058.928,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_plastic_waste,4.64,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_e_waste,4.16,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_battery_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_biomedical_waste,11.61,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Concord Biotech Limited,Unknown,5.3_waste_intensity,2.398e-07,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,1.1_scope1_emissions,28950.94,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Container Corporation of India Limited,Unknown,1.2_scope2_emissions,17105.63,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Container Corporation of India Limited,Unknown,1.4_total_energy_renewable,0.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Container Corporation of India Limited,Unknown,1.4_total_energy_non_renewable,480208.02,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Container Corporation of India Limited,Unknown,1.4_total_energy,480208.02,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Container Corporation of India Limited,Unknown,1.4_energy_intensity,5.4179e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Container Corporation of India Limited,Unknown,2.1_water_withdrawal,200891.6,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Container Corporation of India Limited,Unknown,2.2_water_discharged,160713.28,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Container Corporation of India Limited,Unknown,2.3_water_intensity,4.533e-07,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
Container Corporation of India Limited,Unknown,5.2_total_waste_generated,3.84,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_total_waste_recovered,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_total_waste_disposed,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_waste_recycled,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_waste_reused,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_plastic_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_e_waste,0.72,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_battery_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_biomedical_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Container Corporation of India Limited,Unknown,5.3_waste_intensity,0.0,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,1.1_scope1_emissions,82938.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COROMANDEL INTERNATIONAL LIMITED,Unknown,1.2_scope2_emissions,164674.0,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COROMANDEL INTERNATIONAL LIMITED,Unknown,1.4_total_energy_renewable,40580.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COROMANDEL INTERNATIONAL LIMITED,Unknown,1.4_total_energy_non_renewable,1928526.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COROMANDEL INTERNATIONAL LIMITED,Unknown,1.4_total_energy,1969106.0,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COROMANDEL INTERNATIONAL LIMITED,Unknown,1.4_energy_intensity,8.1828e-06,GJ/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
COROMANDEL INTERNATIONAL LIMITED,Unknown,2.1_water_withdrawal,7319074.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
COROMANDEL INTERNATIONAL LIMITED,Unknown,2.2_water_discharged,286862.0,KL,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
COROMANDEL INTERNATIONAL LIMITED,Unknown,2.3_water_intensity,2.92109e-05,KL/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,2. Freshwater
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.1_hazardous_air_pollutants,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_total_waste_generated,95159.7,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_total_waste_recovered,60582.93,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_total_waste_disposed,34576.54,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_waste_recycled,21494.17,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_waste_reused,23093.34,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_plastic_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_e_waste,3.61,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_battery_waste,56.13,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_biomedical_waste,4.32,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.2_radioactive_waste,0.0,tonnes,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
COROMANDEL INTERNATIONAL LIMITED,Unknown,5.3_waste_intensity,3.954e-07,tonnes/Rs Cr,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,5. Pollution
Craftsman Automation Limited,Unknown,1.1_scope1_emissions,24522.74,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Craftsman Automation Limited,Unknown,1.2_scope2_emissions,97249.63,tCO2e,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
Craftsman Automation Limited,Unknown,1.4_total_energy_renewable,154502.86,GJ,BRSR XBRL Filing,FY 2023-24,95,1,XBRL,1. Climate & Atmosphere
