Company_Name,Sector,Indicator_ID,Value,Unit,Source_URL,Data_Year,Confidence,Data_Tier,Extraction_Method
Adani Energy Solutions Limited,Unknown,waste_recycled_pct,306.0,UNKNOWN,"Adani Energy Solutions Limited_Download.pdf, page 229",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Adani Energy Solutions Limited,Unknown,water_discharge,2.0,UNKNOWN,"Adani Energy Solutions Limited_Download.pdf, page 35",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Adani Energy Solutions Limited,Unknown,water_withdrawal,624000.0,KL,"Adani Energy Solutions Limited_Download.pdf, page 21",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Air India,Aviation,ghg_scope1,2800000,tCO2e,https://www.mongabay.com/india/,CY 2023,MEDIUM,1,web_search
Air India,Aviation,ghg_scope3,166.66666666666669,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Air India,Aviation,waste_recycled_pct,80,% (single-use plastic reduction),https://www.airindia.com/newsroom/,CY 2023,MEDIUM,1,web_search
Airports Authority of India (AAI),Other Business Services,ghg_scope3,66.66666666666667,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Airports Authority of India (AAI),Other Business Services,renewable_energy_pct,100,% (at 81 managed airports),https://www.aai.aero/en/sustainability/renewable-energy,FY 2023-24,MEDIUM,1,web_search
Akasa Air,Aviation,ghg_scope3,5.555555555555556,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Akasa Air,Aviation,waste_recycled_pct,100,% (E-waste/packaging focus),https://www.akasaair.com/sustainability,CY 2024-25,HIGH,1,web_search
Akasa Air,Aviation,water_withdrawal,60,KL/aircraft (Saved),https://www.thecsruniverse.com/akasa-air-saves-60k-litres-of-water-per-aircraft-through-sustainable-initiatives,CY 2024-25,HIGH,1,web_search
Amara Raja Energy & Mobility Limited,Power,ghg_scope3,151.657799936,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Amara Raja Energy & Mobility Limited,Power,renewable_energy_pct,23,%,https://www.amararajaeandm.com/,FY 2023-24,HIGH,1,web_search
Amara Raja Energy & Mobility Limited,Power,waste_recycled_pct,83,% (lead recycled),https://www.amararajaeandm.com/,FY 2023-24,HIGH,1,web_search
Amul (GCMMF),FMCG (Dairy),energy_consumption,80014,MWh (est),https://www.amul.com/,FY 2023-24,MEDIUM,1,web_search
Amul (GCMMF),FMCG (Dairy),ghg_scope3,305.5555555555556,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Amul (GCMMF),FMCG (Dairy),renewable_energy_pct,7,%,https://www.amul.com/,FY 2023-24,MEDIUM,1,web_search
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Paper,land_footprint,279412,"hectares (690,442 acres)",https://papermart.in/andhra-paper-turning-waste-into-assets/,FY 2023-24,HIGH,1,web_search
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Paper,renewable_energy_pct,68,%,https://papermart.in/andhra-paper-turning-waste-into-assets/,FY 2023-24,HIGH,1,web_search
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Paper,waste_generated,900,tonnes (plastic),https://papermart.in/andhra-paper-turning-waste-into-assets/,FY 2023-24,HIGH,1,web_search
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Paper,waste_recycled_pct,100,%,https://papermart.in/andhra-paper-turning-waste-into-assets/,FY 2023-24,HIGH,1,web_search
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Paper,water_withdrawal,53.5,m3/tonne,https://papermart.in/andhra-paper-turning-waste-into-assets/,FY 2023-24,HIGH,1,web_search
Angel One Limited,Financial Services,ghg_scope3,13.88888888888889,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Angel One Limited,Financial Services,renewable_energy_pct,100,% (Corporate office),https://www.angelone.in/investor-relations/,FY 2024-25,MEDIUM,1,web_search
Angel One Limited,Financial Services,waste_recycled_pct,100,% (Electronic waste),https://www.angelone.in/investor-relations/,FY 2024-25,MEDIUM,1,web_search
Archean Chemical Industries Limited,Chemicals,energy_consumption,935.43,TJ,https://www.archeanchemicals.com/investors/,FY 2024-25,MEDIUM,1,web_search
Archean Chemical Industries Limited,Chemicals,ghg_scope3,209.6252716375,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Archean Chemical Industries Limited,Chemicals,water_withdrawal,7073505,KL,https://www.archeanchemicals.com/investors/,FY 2024-25,MEDIUM,1,web_search
Atul Limited,Unknown,Air_Emissions_PM,0.21,UNKNOWN,"Atul Limited_2014_report.pdf, page 33",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Atul Limited,Unknown,ghg_scope3,84.57802048579866,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Bajaj Holdings & Investment Limited,Financial Services,ghg_scope1,0,tCO2e,https://www.bhil.in/wp-content/uploads/2024/06/BRSR-FY-2024-25.pdf,FY 2024-25,HIGH,1,web_search
Bajaj Holdings & Investment Limited,Financial Services,ghg_scope3,30.98317981916667,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Bangalore International Airport Ltd (BIAL),Airports,ghg_scope1,0,tCO2e (Net zero status achieved),https://www.deccanherald.com/india/karnataka/bengaluru/sustainability-push-global-accolade-for-bengaluru-airport-3153664,FY 2023-24,HIGH,1,web_search
Bangalore International Airport Ltd (BIAL),Airports,ghg_scope2,0,tCO2e (Net zero status achieved),https://www.deccanherald.com/india/karnataka/bengaluru/sustainability-push-global-accolade-for-bengaluru-airport-3153664,FY 2023-24,HIGH,1,web_search
Bangalore International Airport Ltd (BIAL),Other Business Services,ghg_scope3,16.820924016666666,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Bangalore International Airport Ltd (BIAL),Other Business Services,renewable_energy_pct,100,%,https://www.bengaluruairport.com/about-bial/sustainability,FY 2023-24,HIGH,1,web_search
Bangalore International Airport Ltd (BIAL),Other Business Services,waste_recycled_pct,100,% (CII Platinum Green Airport Recognition),https://www.bengaluruairport.com/about-bial/sustainability,FY 2023-24,HIGH,1,web_search
Bangalore International Airport Ltd (BIAL),Other Business Services,water_recycling_pct,85,% (water savings via prismatic taps),https://www.bengaluruairport.com/about-bial/sustainability,FY 2023-24,HIGH,1,web_search
Bharat Heavy Electricals Limited (BHEL),Engineering,energy_consumption,23.92,Million Units (Saved),https://www.bhel.com/sustainability/,FY 2023-24,HIGH,1,web_search
Bharat Heavy Electricals Limited (BHEL),Engineering,ghg_scope3,16.820924016666666,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Bharat Heavy Electricals Limited (BHEL),Engineering,renewable_energy_pct,8,% (Increase in solar gen),https://www.bhel.com/sustainability/,FY 2023-24,HIGH,1,web_search
Bharat Heavy Electricals Limited (BHEL),Engineering,waste_recycled_pct,100,% (Single-use plastic free townships),https://www.bhel.com/sustainability/,FY 2023-24,HIGH,1,web_search
Bharat Heavy Electricals Limited (BHEL),Engineering,water_discharge,142621,KL,https://www.bhel.com/sustainability/,FY 2023-24,HIGH,1,web_search
Bharat Heavy Electricals Limited (BHEL),Engineering,water_recycling_pct,100,% (at 11 ZLD units),https://www.bhel.com/sustainability/,FY 2023-24,HIGH,1,web_search
Bhushan Steel (Tata Steel BSL),Steel & Iron,ghg_scope1,3.1,tCO2/tcs (intensity),https://www.tatasteel.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Bhushan Steel (Tata Steel BSL),Steel & Iron,waste_generated,2993,tonnes (plastic),https://www.tatasteel.com/investors/integrated-report-2023-24/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,energy_consumption,482170.85,GJ,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,ghg_scope1,24660.1,tCO2e,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,ghg_scope2,13592.99,tCO2e,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,ghg_scope3,503.9294592,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Bikaji Foods,FMCG,renewable_energy_pct,1.6,%,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,water_recycling_pct,100,%,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Bikaji Foods,FMCG,water_withdrawal,187008.3,KL,https://www.bikaji.com/investors/,FY 2023-24,HIGH,1,web_search
Birla Corporation,Unknown,Air_Emissions_PM,2016.0,UNKNOWN,"Birla Corporation_2021_CSR Brochure 2021-22.pdf, page 19",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Birla Corporation,Unknown,ghg_scope3,16.820924016666666,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Birla Corporation Limited,Unknown,Air_Emissions_PM,2016.0,UNKNOWN,"Birla Corporation Limited_2021_CSR Brochure 2021-22.pdf, page 19",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Birla Corporation Limited,Unknown,ghg_scope3,51.19165047590047,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Britannia Industries,FMCG,ghg_scope3,16.820924016666666,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Britannia Industries,FMCG,renewable_energy_pct,22,%,https://www.britannia.co.in/sustainability-report-2024-25/,FY 2023-24,HIGH,1,web_search
Britannia Industries,FMCG,waste_recycled_pct,75,% (Laminate waste),https://www.britannia.co.in/sustainability-report-2024-25/,FY 2023-24,HIGH,1,web_search
Britannia Industries,FMCG,water_recycling_pct,57.4,%,https://www.britannia.co.in/sustainability-report-2024-25/,FY 2023-24,HIGH,1,web_search
CCL Products (India) Limited,FMCG,energy_consumption,136720000,MJ,https://www.cclproducts.com/brsr-2024-25/,FY 2023-24,HIGH,1,web_search
CCL Products (India) Limited,FMCG,ghg_scope1,54301,tCO2e,https://www.cclproducts.com/brsr-2024-25/,FY 2023-24,HIGH,1,web_search
CCL Products (India) Limited,FMCG,ghg_scope2,28218,tCO2e,https://www.cclproducts.com/brsr-2024-25/,FY 2023-24,HIGH,1,web_search
CCL Products (India) Limited,FMCG,ghg_scope3,16.820924016666666,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
CCL Products (India) Limited,FMCG,waste_recycled_pct,100,% (Spent coffee in boilers),https://www.cclproducts.com/brsr-2024-25/,FY 2023-24,HIGH,1,web_search
CCL Products (India) Limited,FMCG,water_recycling_pct,100,% (ZLD operational),https://www.cclproducts.com/brsr-2023-24/,FY 2023-24,HIGH,1,web_search
CESC Limited,Unknown,Air_Emissions_NOx,305.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,Air_Emissions_PM,2024.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 22",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,Air_Emissions_SOx,305.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,energy_consumption,302.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 75",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,ghg_scope1,2016.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,ghg_scope2,305.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,ghg_scope3,53.24444114721568,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
CESC Limited,Unknown,waste_recycled_pct,306.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,water_discharge,303.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
CESC Limited,Unknown,water_withdrawal,2016.0,UNKNOWN,"CESC Limited_2024_ESG Report 2024-25.pdf, page 79",FY 2025,HIGH,Tier 1,PDF_Extraction
COAL INDIA LIMITED,Unknown,Air_Emissions_NOx,742.0,UNKNOWN,"COAL INDIA LIMITED_2021_2021-22.pdf, page 94",FY 2021-22,MEDIUM,Tier 1,PDF_Extraction
COAL INDIA LIMITED,Unknown,Air_Emissions_PM,100.0,UNKNOWN,"COAL INDIA LIMITED_2021_2021-22.pdf, page 63",FY 2021-22,MEDIUM,Tier 1,PDF_Extraction
COAL INDIA LIMITED,Unknown,ghg_scope1,2021.0,UNKNOWN,"COAL INDIA LIMITED_2021_2021-22.pdf, page 45",FY 2021-22,MEDIUM,Tier 1,PDF_Extraction
COAL INDIA LIMITED,Unknown,ghg_scope2,2021.0,UNKNOWN,"COAL INDIA LIMITED_2021_2021-22.pdf, page 45",FY 2021-22,MEDIUM,Tier 1,PDF_Extraction
COAL INDIA LIMITED,Unknown,ghg_scope3,637.1952884101606,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Castrol India Limited,Other Business Services,ghg_scope1,745,tCO2e,https://tracenable.com/castrol-india-ghg-emissions/,CY 2023,HIGH,1,web_search
Castrol India Limited,Other Business Services,ghg_scope2,2032,tCO2e,https://tracenable.com/castrol-india-ghg-emissions/,CY 2023,HIGH,1,web_search
Castrol India Limited,Other Business Services,ghg_scope3,27.77777777777778,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Castrol India Limited,Other Business Services,waste_recycled_pct,100,% (plastic packaging),https://www.castrol.com/en_in/india/home/sustainability/reporting.html,CY 2023,HIGH,1,web_search
Century Plyboards (India) Limited,Other Business Services,ghg_scope3,25.231386025000003,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Century Plyboards (India) Limited,Other Business Services,renewable_energy_pct,19,%,https://www.centuryply.com/investors/,FY 2024-25,HIGH,1,web_search
Century Pulp and Paper (Century Textiles),Paper,water_recycling_pct,100,% (Process water recycling focus),https://www.nseindia.com/get-quotes/equity?symbol=CENTURYTEX,FY 2023-24,MEDIUM,1,web_search
Chalet Hotels Limited,Unknown,Air_Emissions_PM,1.0,kg,"Chalet Hotels Limited_2025_CSR-PLAN-2024-25.pdf, page 1",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Chalet Hotels Limited,Unknown,ghg_scope3,9.543472222200175e-06,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Cochin International Airport (CIAL),Airports,energy_consumption,350000000,Units generated (cumulative April 2024),https://economictimes.indiatimes.com/industry/renewables/cochin-international-airport-to-double-installed-solar-capacity-in-next-5-10-yrs-s-suhas-md/articleshow/111394144.cms,FY 2023-24,HIGH,1,web_search
Cochin International Airport (CIAL),Airports,ghg_scope2,0,tCO2e (Power neutral since 2015),https://www.icao.int/environmental-protection/Documents/Environmental%20Report%202022/67-Chapter%204_Sustainable%20Alternative%20Fuels%20-%20CIAL.pdf,FY 2023-24,HIGH,1,web_search
Cochin International Airport (CIAL),Airports,land_footprint,18.2,hectares (45 acres for 12 MWp solar plant),https://www.icao.int/environmental-protection/Documents/Environmental%20Report%202022/67-Chapter%204_Sustainable%20Alternative%20Fuels%20-%20CIAL.pdf,FY 2023-24,HIGH,1,web_search
Cochin International Airport (CIAL),Airports,renewable_energy_pct,100,% (Fully solar powered),https://economictimes.indiatimes.com/industry/renewables/cochin-international-airport-to-double-installed-solar-capacity-in-next-5-10-yrs-s-suhas-md/articleshow/111394144.cms,FY 2023-24,HIGH,1,web_search
Cochin International Airport (CIAL),Airports,waste_generated,90,tonnes (pesticide-free vegetables produced via agrivoltaics),https://www.icao.int/environmental-protection/Documents/Environmental%20Report%202022/67-Chapter%204_Sustainable%20Alternative%20Fuels%20-%20CIAL.pdf,FY 2023-24,HIGH,1,web_search
Cochin Shipyard Limited,Unknown,Air_Emissions_PM,4.0,UNKNOWN,"Cochin Shipyard Limited_2017_CSR Projects undertaken by CSL in 2017-18(PDF File -Filesize _ 121.69 KB).pdf, page 2",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Cochin Shipyard Limited,Unknown,ghg_scope3,25.15472674692613,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Coforge Limited,Unknown,Air_Emissions_PM,12828.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 58",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,energy_consumption,2.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,ghg_scope1,305.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,ghg_scope2,305.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,ghg_scope3,305.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,hazardous_waste,0.76,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 46",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,waste_generated,56.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 46",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,waste_recycled_pct,306.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 92",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,water_discharge,303.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 91",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Coforge Limited,Unknown,water_withdrawal,303.0,UNKNOWN,"Coforge Limited_2025_Read here.pdf, page 91",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
DIVI'S LABORATORIES LIMITED,Other Business Services,energy_consumption,164900,GJ (conserved),https://www.divislabs.com/investor-relations/annual-reports/,FY 2023-24,HIGH,1,web_search
DIVI'S LABORATORIES LIMITED,Other Business Services,ghg_scope3,25.231386025000003,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
DIVI'S LABORATORIES LIMITED,Other Business Services,waste_generated,40,tonnes (plastic reduced),https://www.divislabs.com/investor-relations/annual-reports/,FY 2023-24,HIGH,1,web_search
DIVI'S LABORATORIES LIMITED,Other Business Services,waste_recycled_pct,100,%,https://www.divislabs.com/investor-relations/annual-reports/,FY 2023-24,HIGH,1,web_search
DIVI'S LABORATORIES LIMITED,Other Business Services,water_recycling_pct,100,%,https://www.divislabs.com/investor-relations/annual-reports/,FY 2023-24,HIGH,1,web_search
DIVI'S LABORATORIES LIMITED,Other Business Services,water_withdrawal,130300,KL (conserved),https://www.divislabs.com/investor-relations/annual-reports/,FY 2023-24,HIGH,1,web_search
Dalmia Bharat Limited,Unknown,Air_Emissions_NOx,13.92,tonnes,"Dalmia Bharat Limited_2021_Download.pdf, page 31",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,Air_Emissions_PM,60.0,mt,"Dalmia Bharat Limited_2021_Download.pdf, page 2",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,Air_Emissions_SOx,13.92,tonnes,"Dalmia Bharat Limited_2021_Download.pdf, page 31",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,energy_consumption,100.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 3",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,ghg_scope1,41.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 5",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,ghg_scope2,1988.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,ghg_scope3,155.32174443427874,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Dalmia Bharat Limited,Unknown,hazardous_waste,100.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 43",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,renewable_energy_pct,100.0,%,"Dalmia Bharat Limited_2021_Download.pdf, page 3",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,waste_generated,9905.0,tonnes,"Dalmia Bharat Limited_2021_Download.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,water_recycling_pct,38.0,%,"Dalmia Bharat Limited_2021_Download.pdf, page 31",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Dalmia Bharat Limited,Unknown,water_withdrawal,1988.0,UNKNOWN,"Dalmia Bharat Limited_2021_Download.pdf, page 30",UNKNOWN_YEAR,HIGH,Tier 1,PDF_Extraction
Damodar Valley Corporation (DVC),Power,energy_consumption,43667,Million Units (MU) Generation,https://thenewsmanofindia.com/dvc-celebrates-strong-performance-in-fy-2024-25/,FY 2024-25,HIGH,1,web_search
Damodar Valley Corporation (DVC),Power,land_footprint,760.8,hectares,https://parivesh.nic.in/proposal_status,FY 2024-25,HIGH,1,web_search
Damodar Valley Corporation (DVC),Power,water_withdrawal,3.0,m3/MWh,https://parivesh.nic.in/proposal_status,FY 2024-25,HIGH,1,web_search
Data Patterns (India) Limited,Defense & Aerospace,ghg_scope3,16.820924016666666,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Data Patterns (India) Limited,Defense & Aerospace,waste_recycled_pct,100,% (Hazardous waste managed per regulations),https://www.datapatternsindia.com/investors/annual-reports/,FY 2023-24,MEDIUM,1,web_search
Dixon Technologies (India) Limited,IT Services,ghg_scope3,88.312387498,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Dixon Technologies (India) Limited,IT Services,renewable_energy_pct,60,% (units with solar panels),https://dixoninfo.com/sustainability.php,FY 2023-24,MEDIUM,1,web_search
Dixon Technologies (India) Limited,IT Services,waste_recycled_pct,100,% (e-waste recycling target 2032),https://dixoninfo.com/sustainability.php,FY 2023-24,MEDIUM,1,web_search
Dr. Reddy's Laboratories Limited,Other Business Services,ghg_scope3,25.231386025000003,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Dr. Reddy's Laboratories Limited,Other Business Services,renewable_energy_pct,68,%,https://www.drreddys.com/investors/reports/,FY 2023-24,HIGH,1,web_search
Dr. Reddy's Laboratories Limited,Other Business Services,water_recycling_pct,78,% (water neutrality status),https://www.drreddys.com/investors/reports/,FY 2023-24,HIGH,1,web_search
Electrosteel Castings,Steel & Iron,energy_consumption,21018982,GJ,https://www.electrosteel.com/investors-annual-reports.php,FY 2023-24,HIGH,1,web_search
Electrosteel Castings,Steel & Iron,ghg_scope1,1948504,tCO2e,https://www.electrosteel.com/investors-annual-reports.php,FY 2023-24,HIGH,1,web_search
Electrosteel Castings,Steel & Iron,ghg_scope2,259668,tCO2e,https://www.electrosteel.com/investors-annual-reports.php,FY 2023-24,HIGH,1,web_search
Electrosteel Castings,Steel & Iron,ghg_scope3,532.2444444444444,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Electrosteel Castings,Steel & Iron,renewable_energy_pct,0.0003,%,https://www.electrosteel.com/investors-annual-reports.php,FY 2023-24,HIGH,1,web_search
Electrosteel Castings,Steel & Iron,waste_generated,71986,tonnes,https://www.iforest.global/,FY 2023-24,HIGH,1,web_search
Electrosteel Castings,Steel & Iron,water_withdrawal,3354151,KL,https://www.electrosteel.com/investors-annual-reports.php,FY 2023-24,HIGH,1,web_search
Electrosteel Steels (ESL Steel Limited),Steel & Iron,ghg_scope1,3680000,tCO2e,https://www.vedantalimited.com/investor-relations/climate-action-report,FY 2023-24,MEDIUM,1,web_search
Electrosteel Steels (ESL Steel Limited),Steel & Iron,ghg_scope2,206000,tCO2e,https://www.vedantalimited.com/investor-relations/climate-action-report,FY 2023-24,MEDIUM,1,web_search
Emami Paper Mills Limited,Paper & Pulp,ghg_scope1,332727,tCO2e,https://www.emamipaper.in/investor-relations/,FY 2023-24,HIGH,1,web_search
Emami Paper Mills Limited,Paper & Pulp,ghg_scope2,117435,tCO2e,https://www.emamipaper.in/investor-relations/,FY 2023-24,HIGH,1,web_search
Emami Paper Mills Limited,Paper & Pulp,waste_generated,116,tonnes (Plastic),https://www.emamipaper.in/investor-relations/,FY 2023-24,HIGH,1,web_search
Emami Paper Mills Limited,Paper & Pulp,waste_recycled_pct,100,% (ETP sludge used as fuel),https://www.emamipaper.in/investor-relations/,FY 2023-24,HIGH,1,web_search
Emami Paper Mills Limited,Paper & Pulp,water_recycling_pct,30,%,https://www.emamipaper.in/investor-relations/,FY 2023-24,HIGH,1,web_search
Emami Paper Mills Limited,Paper & Pulp,water_withdrawal,11.03,m3/tonne,https://www.emamipaper.in/investor-relations/,FY 2023-24,HIGH,1,web_search
Engineers India Limited,Unknown,Air_Emissions_PM,1.0,UNKNOWN,"Engineers India Limited_2024_Annual Financial Results for FY 2024-25.pdf, page 20",UNKNOWN_YEAR,MEDIUM,Tier 1,PDF_Extraction
Engineers India Limited,Unknown,ghg_scope3,16.82418081705856,MSA loss,https://www.exiobase.eu/,FY 2023-24,MEDIUM,Tier 2,EXIOBASE MRIO
Essar Steel India (AM/NS India),Steel & Iron,ghg_scope1,2.23,tCO2/tcs (intensity),https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,renewable_energy_pct,26,%,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,waste_recycled_pct,90,%,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
Essar Steel India (AM/NS India),Steel & Iron,water_recycling_pct,14,%,https://www.amns.in/sustainability-report/,FY 2023-24,HIGH,1,web_search
